k rms rms/rms0 
176 0.25837109004629044 0.0062996070840132526 
177 0.2511349834503777 0.006123176244308548 
178 0.24410474453203904 0.005951764872841495 
179 0.23727450035487047 0.005785229775604717 
180 0.23063854529338707 0.005623431837967713 
181 0.22419133627527277 0.0054662359086733395 
182 0.2179274881585988 0.00531351068712509 
183 0.21184176924025103 0.005165128613873519 
184 0.2059290968917411 0.00502096576420853 
185 0.20018453331893543 0.004880901744773045 
186 0.19460328144206585 0.0047448195931093645 
187 0.189180680892727 0.004612605680057912 
188 0.18391220412447407 0.004484149614925784 
189 0.1787934526338625 0.004359344153348086 
190 0.17382015328874978 0.004238085107764552 
191 0.16898815476086967 0.004120271260438516 
192 0.16429342405971206 0.004005804278945934 
193 0.1597320431648369 0.003894588634064419 
194 0.15530020575382247 0.003786531519994035 
195 0.15099421402317678 0.0036815427768447217 
196 0.14681047559954308 0.003579534815325268 
197 0.1427455005386595 0.003480422543571909 
198 0.13879589840959888 0.003384123296056228 
199 0.13495837546181835 0.0032905567645121207 
200 0.13122973187277687 0.0031996449308271755 
201 0.12760685907372804 0.0031113120018401207 
202 0.1240867371515064 0.0030254843459911447 
203 0.1206664323242361 0.0029420904317745953 
204 0.11734309448872131 0.002861060767939422 
205 0.11411395483761791 0.0027823278453910265 
206 0.11097632354431342 0.002705826080743978 
207 0.1079275875136628 0.0026314917614804253 
208 0.10496520819671173 0.0025592629926686527 
209 0.10208671946747112 0.002489079645194569 
210 0.09928972556020614 0.0024208833054686677 
211 0.09657189906531094 0.0023546172265614135 
212 0.09393097898220855 0.0022902262807290297 
213 0.0913647688276888 0.002227656913290966 
214 0.08887113479799157 0.0021668570978177924 
215 0.08644800398327071 0.002107776292596235 
216 0.08409336263279095 0.002050365398331187 
217 0.08180525446954735 0.001994576717052738 
218 0.07958177905283303 0.001940363912192282 
219 0.07742109018740449 0.0018876819697947655 
220 0.07532139437794665 0.0018364871608354358 
221 0.07328094932753844 0.001786737004609411 
222 0.0712980624788412 0.0017383902331629157 
223 0.0693710895968596 0.001691406756738143 
224 0.06749843339202762 0.0016457476302013181 
225 0.06567854218252134 0.0016013750204271937 
226 0.06390990859466318 0.001558252174612289 
227 0.06219106830034094 0.0015163433894906262 
228 0.06052059879038032 0.0014756139814260834 
229 0.058897118182875935 0.001436030257357108 
230 0.05731928406545635 0.0013975594865688074 
231 0.05578579237054257 0.0013601698732694885 
232 0.05429537628263337 0.0013238305299480744 
233 0.052846805176741785 0.0012885114514910511 
234 0.05143888358708422 0.0012541834900370319 
235 0.05007045020514261 0.0012208183305474965 
236 0.0487403769062922 0.0011883884670740186 
237 0.047447567804170546 0.0011568671797018777 
238 0.04619095833197725 0.0011262285121503 
239 0.04496951434999811 0.0010964472500120995 
240 0.04378223127853589 0.0010674988996127867 
241 0.042628133255562264 0.001039359667472427 
242 0.04150627231840474 0.0010120064403535218 
243 0.0404157276087182 0.000985416765876615 
244 0.03935560460018242 0.0009595688336900033 
245 0.03832503434814986 0.0009344414571746412 
246 0.03732317276073226 0.0009100140556717644 
247 0.036349199890657866 0.000886266637216944 
248 0.03540231924729268 0.0008631797817657801 
249 0.03448175712832579 0.0008407346248990459 
250 0.03358676197045905 0.0008189128419911954 
251 0.03271660371862749 0.0007976966328306868 
252 0.03187057321322086 0.000777068706679212 
253 0.031047981594734108 0.0007570122677558764 
254 0.030248159725426372 0.0007375110011360815 
255 0.029470457627443082 0.0007185490590518115 
256 0.028714243936960593 0.0007001110475825801 
257 0.027978905373909672 0.0006821820137262235 
258 0.027263846226760247 0.0006647474328369146 
259 0.026568487852039628 0.0006477931964224104 
260 0.025892268188098595 0.0006313056002886913 
261 0.02523464128270951 0.0006152713330218521 
262 0.024595076834144382 0.0005996774647986618 
263 0.023973059745327124 0.0005845114365158982 
264 0.023368089690668895 0.0005697610492289224 
265 0.022779680695246437 0.0005554144538911998 
266 0.022207360725963316 0.0005414601413859878 
267 0.02165067129435472 0.0005278869328419184 
268 0.02110916707067449 0.000514683970223663 
269 0.020582415509013456 0.000501840707191563 
270 0.020069996483004938 0.0004893469002193972 
271 0.019571501931983662 0.00047719259996702374 
272 0.019086535517138334 0.00046536814289668826 
273 0.0186147122874596 0.0004538641431281629 
274 0.018155658355203462 0.0004426714845258913 
275 0.017709010580541834 0.0004317813130101345 
276 0.0172744162652164 0.00042118502908763576 
277 0.01685153285484811 0.00041087428059332677 
278 0.016440027649710576 0.0004008409556384013 
279 0.016039577523749717 0.00039107717575944864 
280 0.015649868651509878 0.00038157528926036294 
281 0.015270596242866974 0.00037232786474460333 
282 0.014901464285250458 0.0003633276848300469 
283 0.014542185293178968 0.00035456774004216364 
284 0.01419248006489203 0.00034604122288020805 
285 0.013852077445885515 0.00033774152205173725 
286 0.013520714099132766 0.0003296622168701399 
287 0.013198134281805154 0.000321797071810634 
288 0.012884089628336643 0.0003141400312209447 
289 0.012578338939579277 0.0003066852141804904 
290 0.012280647977971527 0.0002994269095061752 
291 0.011990789268466289 0.0002923595708986128 
292 0.011708541905094504 0.0002854778122257582 
293 0.011433691362971688 0.00027877640293924876 
294 0.011166029315661704 0.00027225026362136544 
295 0.010905353457633724 0.0002658944616561762 
296 0.010651467331797148 0.00025970420702449036 
297 0.010404180161830692 0.00025367484821570423 
298 0.010163306689308881 0.00024780186825661745 
299 0.009928667015376348 0.00024208088085113366 
300 0.009700086446885926 0.00023650762662879768 
301 0.009477395346926832 0.00023107796950037177 
302 0.009260428989489632 0.0002257878931142751 
303 0.009049027418271832 0.00022063349741397988 
304 0.008843035309460857 0.00021561099529238435 
305 0.0086423018383809 0.00021071670934039448 
306 0.00844668054986038 0.0002059470686862219 
307 0.00825602923230683 0.0002012986059250762 
308 0.008070209795285568 0.0001967679541342866 
309 0.007889088150589762 0.0001923518439735507 
310 0.007712534096599768 0.0001880471008653827 
311 0.007540421205958465 0.0001838506422564118 
312 0.007372626716377993 0.00017975947495503086 
313 0.007209031424559236 0.00017577069254493997 
314 0.007049519583036248 0.00017188147287000582 
315 0.006893978800018571 0.00016808907559221604 
316 0.006742299941968115 0.00016439083981630744 
317 0.006594377039011817 0.00016078418178353625 
318 0.006450107192946194 0.00015726659262864408 
319 0.006309390487916963 0.00015383563620204727 
320 0.0061721299035417026 0.00015048894695159255 
321 0.006038231230567587 0.00014722422786612294 
322 0.005907602988859704 0.00014403924847586786 
323 0.005780156347755163 0.00014093184291051603 
324 0.005655805048617258 0.00013789990801093012 
325 0.0055344653296606995 0.0001349414014962347 
326 0.005416055852854612 0.00013205434018156404 
327 0.0053004976329160906 0.0001292367982467824 
328 0.005187713968338699 0.00012648690555481978 
329 0.005077630374378899 0.00012380284601774637 
330 0.004970174517922848 0.000121182856008694 
331 0.004865276154271654 0.00011862522282055337 
332 0.004762867065677063 0.00011612828316735054 
333 0.004662881001660066 0.00011369042172909432 
334 0.004565253621040422 0.00011131006973833955 
335 0.004469922435630668 0.00010898570360733368 
336 0.004376826755519994 0.00010671584359392753 
337 0.0042859076359725926 0.00010449905250685024 
338 0.004197107825824133 0.00010233393444751149 
339 0.004110371717388896 0.0001002191335886365 
340 0.004025645297789092 9.815333298757705e-5 
341 0.003942876101714114 9.613525343448699e-5 
342 0.0038620131655336125 9.41636523335065e-5 
343 0.0037830069827533624 9.223732261668663e-5 
344 0.0037058094607780733 9.035509168977963e-5 
345 0.0036303738788686 8.851582040715107e-5 
346 0.0035566548474302564 8.671840207914703e-5 
347 0.0034846082684009323 8.496176150627669e-5 
348 0.003414191296827031 8.324485404235636e-5 
349 0.0033453623035932414 8.156666468578632e-5 
350 0.00327808083919112 7.992620719615599e-5 
351 0.0032123075986249935 7.832252323857916e-5 
352 0.0031480043872615165 7.675468155103747e-5 
353 0.003085134087788859 7.522177713877899e-5 
354 0.00302366062806168 7.372293049031396e-5 
355 0.002963548949959274 7.225728681811366e-5 
356 0.0029047649791361448 7.082401532106859e-5 
357 0.0028472755956919196 6.942230846936197e-5 
358 0.002791048605689342 6.805138131002104e-5 
359 0.0027360527135578292 6.67104707940603e-5 
360 0.002682257495274896 6.539883512259068e-5 
361 0.0026296333723811447 6.411575311325262e-5 
362 0.002578151586788494 6.286052358599007e-5 
363 0.00252778417630108 6.16324647662008e-5 
364 0.0024785039508928466 6.0430913706336255e-5 
365 0.00243028446972819 5.9255225725618706e-5 
366 0.0023831000188085376 5.810477386501982e-5 
367 0.00233692558935232 5.6978948360120864e-5 
368 0.002291736856839742 5.587715613018208e-5 
369 0.002247510160602662 5.479882028050287e-5 
370 0.002204222484151122 5.374337962274298e-5 
371 0.0021618514359875774 5.2710288207134877e-5 
372 0.0021203752311139508 5.1699014871588425e-5 
373 0.0020797726729829885 5.070904280162873e-5 
374 0.0020400231361029173 4.9739869106262584e-5 
375 0.002001106549129322 4.879100440572448e-5 
376 0.0019630033784469236 4.786197243116727e-5 
377 0.0019256946123054075 4.695230963786179e-5 
378 0.001889161745419219 4.606156482970886e-5 
379 0.0018533867640181635 4.5189298794742824e-5 
380 0.001818352131398412 4.433508395283599e-5 
381 0.0017840407738691302 4.349850401304919e-5 
382 0.0017504360671711872 4.267915364249256e-5 
383 0.0017175218233093982 4.1876638145269094e-5 
384 0.0016852822777552075 4.109057315045037e-5 
385 0.0016537020770800122 4.0320584310552e-5 
386 0.0016227662669494084 3.956630700880928e-5 
387 0.0015924602805004481 3.882738607579129e-5 
388 0.001562769927063684 3.8103475514421646e-5 
389 0.0015336813812481098 3.73942382338474e-5 
390 0.001505181172348157 3.669934579116028e-5 
391 0.0014772561740786726 3.601847814111482e-5 
392 0.0014498935946502488 3.5351323394144906e-5 
393 0.001423080967113072 3.469757758092739e-5 
394 0.0013968061400306687 3.405694442498926e-5 
395 0.0013710572684130738 3.342913512164001e-5 
396 0.001345822804969076 3.28138681246838e-5 
397 0.0013210914915797076 3.2210868938525996e-5 
398 0.0012968523510840184 3.161986991789378e-5 
399 0.0012730946792642581 3.104061007241877e-5 
400 0.0012498080371428498 3.0472834878821752e-5 
401 0.0012269822434422249 2.991629609706827e-5 
402 0.0012046073673489743 2.9370751593944076e-5 
403 0.0011826737214441006 2.8835965170680446e-5 
404 0.0011611718548924386 2.8311706396898563e-5 
405 0.0011400925468155452 2.779775044902721e-5 
406 0.001119426799844707 2.7293877953112152e-5 
407 0.0010991658339699068 2.6799874834841554e-5 
408 0.001079301080439511 2.6315532170808053e-5 
409 0.00105982417595993 2.5840646047084868e-5 
410 0.0010407269570040522 2.53750174204539e-5 
411 0.0010220014543427483 2.4918451985072858e-5 
412 0.0010036398876877098 2.4470760041856848e-5 
413 0.0009856346605602033 2.4031756373368297e-5 
414 0.0009679783552595218 2.3601260121137652e-5 
415 0.0009506637280166967 2.317909466750115e-5 
416 0.0009336837042955033 2.2765087521029855e-5 
417 0.0009170313742166104 2.2359070204961226e-5 
418 0.0009006999881352392 2.196087814937355e-5 
419 0.0008846829523382477 2.1570350586272183e-5 
420 0.0008689738248942875 2.1187330448408043e-5 
421 0.0008535663116069481 2.0811664270607105e-5 
422 0.0008384542620951093 2.0443202094201522e-5 
423 0.0008236316659898642 2.0081797374302948e-5 
424 0.0008090926492609168 1.972730689023271e-5 
425 0.0007948314706173957 1.9379590657766423e-5 
426 0.0007808425180589133 1.9038511845041855e-5 
427 0.0007671203054872177 1.8703936689944196e-5 
428 0.0007536594694410641 1.8375734420495636e-5 
429 0.0007404547659489842 1.8053777178119577e-5 
430 0.000727501067415867 1.773793994172917e-5 
431 0.0007147933596534582 1.742810045532495e-5 
432 0.0007023267389664308 1.712413915694736e-5 
433 0.0006900964093572785 1.682593911052642e-5 
434 0.0006780976797765622 1.6533385938837213e-5 
435 0.0006663259614678182 1.6246367758763404e-5 
436 0.0006547767653943727 1.5964775118557797e-5 
437 0.0006434456997318631 1.568850093670496e-5 
438 0.0006323284674569247 1.5417440443128548e-5 
439 0.0006214208639424947 1.5151491120559991e-5 
440 0.0006107187747070218 1.4890552649659674e-5 
441 0.0006002181731609077 1.4634526854070666e-5 
442 0.0005899151184605238 1.4383317648095315e-5 
443 0.0005798057533846964 1.4136830984919691e-5 
444 0.0005698863022960784 1.3894974806907726e-5 
445 0.0005601530691612779 1.3657658997327963e-5 
446 0.0005506024356287814 1.342479533348945e-5 
447 0.0005412308591192812 1.3196297440180093e-5 
448 0.0005320348710376328 1.2972080746070566e-5 
449 0.0005230110749774459 1.275206243993864e-5 
450 0.0005141561449979212 1.2536161428654982e-5 
451 0.000505466823958977 1.2324298296590204e-5 
452 0.0004969399218777724 1.211639526554358e-5 
453 0.0004885723143560967 1.1912376156399647e-5 
454 0.00048036094101355857 1.1712166350926199e-5 
455 0.0004723028040185909 1.1515692755957222e-5 
456 0.0004643949665990671 1.1322883767078737e-5 
457 0.00045663455164842906 1.1133669234643383e-5 
458 0.00044901874031188935 1.0947980429299186e-5 
459 0.00044154477067728234 1.0765750010069871e-5 
460 0.00043420993643417295 1.0586911991661247e-5 
461 0.0004270115856226431 1.0411401713954087e-5 
462 0.00041994711937875937 1.0239155811416117e-5 
463 0.00041301399072368804 1.0070112183578198e-5 
464 0.0004062097034061686 9.904209966811502e-6 
465 0.000399531810740209 9.741389505988188e-6 
466 0.00039297791451157105 9.581592327819306e-6 
467 0.00038654566384537463 9.424761113244719e-6 
468 0.0003802327542112763 9.270839673177347e-6 
469 0.0003740369263462206 9.119772922237686e-6 
470 0.0003679559652702907 8.971506854758259e-6 
471 0.0003619876993013933 8.825988520759646e-6 
472 0.00035612999911044445 8.683166002914033e-6 
473 0.00035038077678719025 8.542988393768016e-6 
474 0.00034473798493847476 8.405405773756575e-6 
475 0.0003391996158047074 8.270369189660768e-6 
476 0.0003337637003954143 8.13783063353073e-6 
477 0.0003284283076603412 8.007743022475493e-6 
478 0.00032319154367547423 7.880060178816541e-6 
479 0.0003180515508332567 7.75473681034366e-6 
480 0.0003130065070663694 7.631728491389146e-6 
481 0.0003080546251169359 7.510991645009545e-6 
482 0.00030319415175788866 7.392483524001015e-6 
483 0.000298423367112279 7.276162194302713e-6 
484 0.0002937405839246724 7.161986517231956e-6 
485 0.0002891441468840672 7.049916132975615e-6 
486 0.0002846324319575631 6.939911444343611e-6 
487 0.00028020384574210436 6.831933600963112e-6 
488 0.000275856824821612 6.725944483604117e-6 
489 0.00027158983515416715 6.621906689237762e-6 
490 0.0002674013714433006 6.5197835157070864e-6 
491 0.00026328995659516175 6.41953894849172e-6 
492 0.00025925414109537203 6.321137645514321e-6 
493 0.0002552925024679848 6.224544923948926e-6 
494 0.0002514036447319423 6.129726746968273e-6 
495 0.00024758619784326526 6.036649710143272e-6 
496 0.00024383881719857004 5.9452810293377436e-6 
497 0.00024016018310747458 5.855588527844617e-6 
498 0.00023654900029901354 5.767540624351342e-6 
499 0.0002330039974477892 5.68110632138649e-6 
500 0.00022952392666380808 5.5962551928809475e-6 
501 0.00022610756307119915 5.512957373896214e-6 
502 0.00022275370433362434 5.43118354905296e-6 
503 0.00021946117021268724 5.350904941764139e-6 
504 0.00021622880214209293 5.27209330385215e-6 
505 0.00021305546280203178 5.194720905171455e-6 
506 0.0002099400357153253 5.118760523761806e-6 
507 0.00020688142482857755 5.044185435635871e-6 
508 0.00020387855414115514 4.9709694057330175e-6 
509 0.00020093036730641395 4.899086678196424e-6 
510 0.00019803582726286116 4.828511967380062e-6 
511 0.00019519391587132155 4.759220449002084e-6 
512 0.00019240363355090868 4.6911877512690645e-6 
513 0.00018966399892953888 4.624389946354834e-6 
514 0.00018697404851088982 4.558803542280253e-6 
515 0.00018433283634425063 4.494405474863495e-6 
516 0.00018173943366692267 4.43117309900106e-6 
517 0.00017919292863249724 4.369084182042635e-6 
518 0.00017669242596166917 4.30811689527723e-6 
519 0.0001742370466704709 4.248249807306974e-6 
520 0.00017182592773609817 4.189461875899278e-6 
521 0.00016945822183857392 4.131732441688077e-6 
522 0.0001671330970664723 4.075041220998789e-6 
523 0.00016484973662075637 4.019368298627286e-6 
524 0.00016260733856944407 3.964694121858153e-6 
525 0.0001604051155769498 3.910999493865492e-6 
526 0.0001582422946275993 3.858265566971661e-6 
527 0.00015611811678375857 3.8064738367499645e-6 
528 0.00015403183694402632 3.755606136128906e-6 
529 0.00015198272358243583 3.7056446290333987e-6 
530 0.00014997005852222578 3.656571804868847e-6 
531 0.0001479931367012245 3.6083704728007397e-6 
532 0.00014605126592983375 3.5610237558538102e-6 
533 0.00014414376670475581 3.5145150863703248e-6 
534 0.0001422699719453481 3.4688281995818803e-6 
535 0.00014042922679895225 3.4239471288629362e-6 
536 0.00013862088844741538 3.3798562010134097e-6 
537 0.0001368443258630518 3.336540030308535e-6 
538 0.00013509891966050189 3.2939835148868823e-6 
539 0.00013338406183233015 3.252171830303709e-6 
540 0.00013169915561907127 3.211090426362417e-6 
541 0.00013004361527853346 3.170725021489708e-6 
542 0.00012841686591896643 3.13106159866788e-6 
543 0.00012681834330963078 3.0920864008161313e-6 
544 0.0001252474937096798 3.0537859266183496e-6 
545 0.00012370377367175846 3.0161469257344657e-6 
546 0.00012218664990134467 2.979156395370905e-6 
547 0.00012069559905655818 2.9428015753995293e-6 
548 0.00011923010760205079 2.907069944795186e-6 
549 0.00011778967164297285 2.8719492175874746e-6 
550 0.00011637379676344078 2.837427338922262e-6 
551 0.00011498199785473171 2.803492480872723e-6 
552 0.0001136137989959891 2.7701330395307e-6 
553 0.00011226873325265571 2.7373376300920957e-6 
554 0.00011094634257761363 2.705095084446468e-6 
555 0.0001096461776304598 2.673394446770602e-6 
556 0.00010836779764654506 2.6422249703354204e-6 
557 0.00010711077029764924 2.6115761141089603e-6 
558 0.00010587467153034692 2.5814375388154064e-6 
559 0.00010465908547135122 2.551799104627181e-6 
560 0.00010346360424140732 2.5226508666272942e-6 
561 0.00010228782785793348 2.4939830724355356e-6 
562 0.0001011313640894854 2.4657861586600243e-6 
563 9.999382834397961e-5 2.4380507481718664e-6 
564 9.88748435028735e-5 2.4107676460621354e-6 
565 9.777403983451155e-5 2.3839278375290744e-6 
566 9.669105485948605e-5 2.3575224845953224e-6 
567 9.562553321877582e-5 2.3315429228928694e-6 
568 9.457712655663914e-5 2.305980658807752e-6 
569 9.354549341296675e-5 2.2808273668554014e-6 
570 9.253029910768737e-5 2.2560748868622178e-6 
571 9.153121560134631e-5 2.231715220566196e-6 
572 9.054792140999226e-5 2.2077405295416962e-6 
573 8.958010148372506e-5 2.184143132238191e-6 
574 8.86274470869329e-5 2.1609155010602094e-6 
575 8.768965569788799e-5 2.1380502599192772e-6 
576 8.676643091541541e-5 2.1155401819583147e-6 
577 8.58574823160797e-5 2.093378186069559e-6 
578 8.496252539050529e-5 2.0715573353419287e-6 
579 8.408128141580763e-5 2.0500708339506366e-6 
580 8.321347735687346e-5 2.028912024750204e-6 
581 8.235884578007635e-5 2.008074387170675e-6 
582 8.151712472424322e-5 1.9875515340715162e-6 
583 8.068805764774392e-5 1.967337210451558e-6 
584 7.98713932963209e-5 1.9474252902264126e-6 
585 7.906688560604906e-5 1.927809773862443e-6 
586 7.827429363602449e-5 1.9084847867355775e-6 
587 7.749338145909433e-5 1.8894445764670834e-6 
588 7.672391807574694e-5 1.8706835108240365e-6 
589 7.596567731358347e-5 1.8521960752682366e-6 
590 7.521843774786798e-5 1.8339768710190578e-6 
591 7.448198262592275e-5 1.816020613210056e-6 
592 7.375609974271951e-5 1.798322127855631e-6 
593 7.304058139567147e-5 1.780876350748766e-6 
594 7.23352242845507e-5 1.7636783250208124e-6 
595 7.163982941378803e-5 1.7467231987593638e-6 
596 7.095420204247095e-5 1.7300062237891046e-6 
597 7.027815158077082e-5 1.713522753146497e-6 
598 6.961149150250147e-5 1.6972682389477835e-6 
599 6.895403929438599e-5 1.6812382311520104e-6 
600 6.830561635536416e-5 1.6654283751059383e-6 
601 6.766604792437883e-5 1.6498344097833298e-6 
602 6.703516302745917e-5 1.6344521664947326e-6 
603 6.641279436649772e-5 1.6192775661756408e-6 
604 6.579877826921177e-5 1.6043066181664508e-6 
605 6.519295461837455e-5 1.5895354184869776e-6 
606 6.459516676737202e-5 1.5749601477775575e-6 
607 6.400526148100392e-5 1.5605770698556603e-6 
608 6.342308886668276e-5 1.5463825300383804e-6 
609 6.284850230135085e-5 1.5323729533605283e-6 
610 6.228135836867048e-5 1.5185448430432003e-6 
611 6.17215167885533e-5 1.504894778775563e-6 
612 6.116884035764391e-5 1.4914194152637235e-6 
613 6.06231948834301e-5 1.4781154806242045e-6 
614 6.008444912490564e-5 1.464979774937184e-6 
615 5.955247472152703e-5 1.4520091685143168e-6 
616 5.9027146150888533e-5 1.439200600866768e-6 
