variables ="k","rms","rms/rms0"
125 8.619960769300848 0.0029616329155069104 
126 8.553843173631277 0.002938916333277609 
127 8.488327724551805 0.0029164066356512563 
128 8.423405600490309 0.002894100791725618 
129 8.359068230387132 0.0028719958566691475 
130 8.295307282822169 0.0028500889679852885 
131 8.232114655713211 0.002828377341973048 
132 8.169482466553173 0.002806858270372718 
133 8.107403043153868 0.0027855291171856337 
134 8.04586891486949 0.0027643873156587553 
135 7.984872804270089 0.0027434303654238486 
136 7.9244076192412995 0.002722655829783125 
137 7.86446644548515 0.0027020613331326803 
138 7.8050425393994 0.0026816445585159878 
139 7.746129321314671 0.0026614032453003214 
140 7.687720369068398 0.0026413351869689072 
141 7.629809411897572 0.0026214382290225963 
142 7.5723903246322095 0.0026017102669848697 
143 7.515457122172403 0.00258214924450427 
144 7.459003954234379 0.0025627531515492606 
145 7.403025100349599 0.0025435200226900253 
146 7.347514965103651 0.002524447935462652 
147 7.292468073601905 0.002505535008811232 
148 7.237879067149027 0.002486779401603431 
149 7.183742699131563 0.0024681793112158357 
150 7.130053831092036 0.0024497329721850994 
151 7.076807428984293 0.0024314386549213565 
152 7.023998559601164 0.0024132946644808448 
153 6.971622387163982 0.0023952993393941383 
154 6.919674170066904 0.002377451050547566 
155 6.868149257766478 0.0023597482001145326 
156 6.817043087809881 0.002342189220534487 
157 6.766351182994029 0.0023247725735368522 
158 6.716069148649076 0.002307496749207696 
159 6.666192670039551 0.0022903602650968143 
160 6.616717509877584 0.0022733616653633332 
161 6.567639505942124 0.0022564995199577196 
162 6.518954568798626 0.0022397724238383174 
163 6.470658679614842 0.0022231789962209006 
164 6.422747888067188 0.002206717879859343 
165 6.375218310333109 0.0021903877403558415 
166 6.328066127166427 0.0021741872654996454 
167 6.281287582049445 0.002158115164632159 
168 6.234878979420373 0.002142170168037924 
169 6.188836682970369 0.0021263510263595195 
170 6.1431571140084555 0.0021106565100357817 
171 6.097836749889988 0.0020950854087618607 
172 6.052872122506012 0.002079636530970194 
173 6.008259816830658 0.0020643087033314265 
174 5.963996469523963 0.002049100770274365 
175 5.920078767587114 0.0020340115935239536 
176 5.87650344706785 0.0020190400516564744 
177 5.833267291814223 0.002004185039671368 
178 5.790367132273556 0.001989445468578582 
179 5.747799844335326 0.0019748202650010085 
180 5.70556234821558 0.001960308370791195 
181 5.663651607381237 0.0019459087426617577 
182 5.622064627512276 0.0019316203518288113 
183 5.580798455500421 0.0019174421836679377 
184 5.539850178482405 0.0019033732373820388 
185 5.49921692290656 0.0018894125256806338 
186 5.4588958536312475 0.001875559074470103 
187 5.4188841730534625 0.0018618119225542913 
188 5.37917912026695 0.001848170121345257 
189 5.339777970247813 0.0018346327345834651 
190 5.300678033067269 0.0018211988380673046 
191 5.261876653129507 0.001807867519391235 
192 5.223371208434735 0.001794637877692585 
193 5.1851591098651175 0.0017815090234062157 
194 5.147237800493824 0.0017684800780271227 
195 5.10960475491547 0.0017555501738803936 
196 5.072257478597421 0.0017427184538983272 
197 5.035193507251148 0.0017299840714044463 
198 4.998410406222831 0.0017173461899041207 
199 4.961905769902058 0.0017048039828814106 
200 4.925677221148739 0.0016923566336021654 
201 4.88972241073675 0.0016800033349228733 
202 4.8540390168139975 0.0016677432891051478 
203 4.818624744378414 0.001655575707635695 
204 4.783477324768939 0.0016434998110514238 
205 4.748594515171093 0.0016315148287695705 
206 4.713974098137017 0.001619619998922797 
207 4.679613881118421 0.0016078145681987209 
208 4.645511696013168 0.0015960977916841315 
209 4.611665398724095 0.00158446893271341 
210 4.578072868730127 0.0015729272627211742 
211 4.544732008668934 0.001561472061098888 
212 4.511640743931099 0.0015501026150554261 
213 4.478797022264967 0.0015388182194813087 
214 4.4461988133920896 0.001527618176816577 
215 4.413844108632846 0.001516501796922164 
216 4.38173092054177 0.0015054683969546014 
217 4.349857282552339 0.001494517301243976 
218 4.318221248631064 0.0014836478411750828 
219 4.28682089294022 0.0014728593550715468 
220 4.255654309509134 0.0014621511880828838 
221 4.224719611913953 0.0014515226920744765 
222 4.194014932965002 0.0014409732255201574 
223 4.163538424402256 0.0014305021533975776 
224 4.133288256598089 0.0014201088470860808 
225 4.103262618267144 0.0014097926842670191 
226 4.073459716183497 0.0013995530488265765 
227 4.043877774904374 0.0013893893307608443 
228 4.01451503650044 0.0013793009260831557 
229 3.985369760292569 0.001369287236733642 
230 3.956440222594715 0.0013593476704908932 
231 3.927724716462599 0.0013494816408856085 
232 3.8992215514484703 0.0013396885671163395 
233 3.870929053361257 0.0013299678739670823 
234 3.842845564032203 0.0013203189917267563 
235 3.8149694410858364 0.001310741356110513 
236 3.7872990577159715 0.001301234408182775 
237 3.7598328024667134 0.001291797594281995 
238 3.7325690790183095 0.0012824303659470777 
239 3.7055063059776265 0.001273132179845393 
240 3.678642916673187 0.0012639024977023551 
241 3.6519773589545923 0.0012547407862325075 
242 3.6255080949962557 0.0012456465170720913 
243 3.5992336011052455 0.0012366191667130232 
244 3.5731523675332597 0.0012276582164382945 
245 3.547262898292376 0.0012187631522586667 
246 3.5215637109747364 0.001209933464850719 
247 3.496053336575928 0.0012011686494961655 
248 3.47073031932186 0.0011924682060223746 
249 3.4455932164993017 0.0011838316387441446 
250 3.420640598289607 0.0011752584564065755 
251 3.395871047606066 0.0011667481721291863 
252 3.371283159934184 0.001158300303351039 
253 3.3468755431751593 0.0011499143717769596 
254 3.3226468174926054 0.0011415899033248764 
255 3.2985956151619806 0.0011333264280740868 
256 3.2747205804230406 0.001125123480214563 
257 3.2510203693351487 0.0011169805979972399 
258 3.227493649635156 0.0011088973236851858 
259 3.204139100598169 0.0011008732035057652 
260 3.180955412900694 0.001092907787603618 
261 3.1579412884864837 0.0010850006299945672 
262 3.1350954404347586 0.001077151288520343 
263 3.112416592830816 0.0010693593248041265 
264 3.089903480639141 0.0010616243042069536 
265 3.0675548495784426 0.0010539457957847798 
266 3.045369455999409 0.0010463233722464798 
267 3.0233460667641463 0.001038756609912425 
268 3.0014834591280697 0.0010312450886739047 
269 2.9797804206237117 0.0010237883919532033 
270 2.9582357489464917 0.0010163861066643548 
271 2.936848251842642 0.0010090378231746371 
272 2.915616746998779 0.0010017431352666282 
273 2.8945400619336206 0.000994501640101006 
274 2.873617033891249 0.0009873129381798732 
275 2.8528465097363696 0.000980176633310772 
276 2.8322273458512295 0.000973092332571267 
277 2.8117584080341684 0.0009660596462740893 
278 2.7914385713999 0.0009590781879328754 
279 2.771266720281378 0.0009521475742284506 
280 2.7512417481332676 0.0009452674249756642 
281 2.731362557436897 0.0009384373630907324 
282 2.7116280596067472 0.00093165701455911 
283 2.6920371748984326 0.0009249260084038753 
284 2.6725888323181084 0.0009182439766546039 
285 2.6532819695331984 0.0009116105543166966 
286 2.6341155327846626 0.0009050253793412368 
287 2.6150884768004112 0.0008984880925952413 
288 2.5961997647102057 0.0008919983378324219 
289 2.5774483679616904 0.0008855557616643361 
290 2.5588332662377895 0.0008791600135320061 
291 2.540353447375237 0.0008728107456779274 
292 2.522007907284401 0.0008665076131185226 
293 2.5037956498702316 0.0008602502736169806 
294 2.485715686954294 0.0008540383876564684 
295 2.467767038198013 0.0008478716184137606 
296 2.449948731027 0.0008417496317332381 
297 2.432259800556454 0.0008356720961012598 
298 2.4146992895175328 0.000829638682620863 
299 2.397266248184876 0.0008236490649868633 
300 2.3799597343050496 0.0008177029194612697 
301 2.362778813025999 0.0008117999248490452 
302 2.3457225568275217 0.0008059397624742197 
303 2.328790045452602 0.0008001221161562974 
304 2.311980365839703 0.0007943466721869945 
305 2.2952926120559822 0.0007886131193072925 
306 2.278725885231386 0.0007829211486847957 
307 2.2622792934936387 0.0007772704538913938 
308 2.245951951904027 0.0007716607308811996 
309 2.2297429823941144 0.0007660916779688047 
310 2.2136515137031196 0.0007605629958077646 
311 2.197676681316325 0.0007550743873694371 
312 2.1818176274040844 0.0007496255579220265 
313 2.1660735007616236 0.0007442162150099005 
314 2.150443456749724 0.0007388460684332104 
315 2.134926657236069 0.0007335148302277389 
316 2.1195222705372587 0.0007282222146449776 
317 2.104229471361653 0.0007229679381324889 
318 2.0890474407528568 0.0007177517193144895 
319 2.0739753660339093 0.0007125732789726739 
320 2.059012440752122 0.0007074323400272632 
321 2.0441578646246343 0.000702328627518298 
322 2.0294108434846123 0.000697261868587154 
323 2.014770589228001 0.0006922317924582475 
324 2.000236319761018 0.0006872381304209949 
325 1.9858072589482132 0.0006822806158119675 
326 1.9714826365611327 0.0006773589839972526 
327 1.9572616882275604 0.0006724729723550155 
328 1.9431436553814294 0.0006676223202582891 
329 1.9291277852131805 0.0006628067690579181 
330 1.9152133306207781 0.0006580260620657298 
331 1.9013995501612655 0.000653279944537889 
332 1.8876857080028222 0.0006485681636584261 
333 1.874071073877427 0.0006438904685229732 
334 1.8605549230339715 0.0006392466101226545 
335 1.8471365361919507 0.0006346363413281764 
336 1.8338151994956349 0.0006300594168740806 
337 1.8205902044687439 0.0006255155933431723 
338 1.807460847969617 0.0006210046291511169 
339 1.7944264321468983 0.0006165262845312145 
340 1.7814862643955893 0.000612080321519301 
341 1.7686396573137737 0.0006076665039388788 
342 1.7558859286595323 0.0006032845973863147 
343 1.7432244013085931 0.0005989343692162886 
344 1.7306544032121787 0.000594615588527311 
345 1.7181752673555124 0.0005903280261474671 
346 1.7057863317165458 0.0005860714546202354 
347 1.693486939225315 0.0005818456481905245 
348 1.681276437723547 0.0005776503827907938 
349 1.6691541799248013 0.0005734854360273601 
350 1.657119523374933 0.0005693505871668123 
351 1.6451718304130074 0.0005652456171225833 
352 1.6333104681325692 0.0005611703084416428 
353 1.621534808343396 0.0005571244452913567 
354 1.6098442275334444 0.0005531078134464122 
355 1.5982381068314229 0.0005491202002759591 
356 1.586715831969479 0.0005451613947307897 
357 1.5752767932464813 0.0005412311873307233 
358 1.5639203854914898 0.0005373293701520555 
359 1.552646008027698 0.0005334557368151693 
360 1.5414530646366313 0.0005296100824722346 
361 1.5303409635227883 0.0005257922037950596 
362 1.5193091172785222 0.000522001898963025 
363 1.5083569428493644 0.0005182389676511697 
364 1.4974838614995836 0.0005145032110183575 
365 1.4866892987781186 0.0005107944316955733 
366 1.475972684484841 0.0005071124337743302 
367 1.465333452637114 0.000503457022795181 
368 1.4547710414366746 0.0004998280057363392 
369 1.4442848932368064 0.0004962251910024002 
370 1.4338744545098554 0.0004926483884131807 
371 1.4235391758150355 0.000489097409192657 
372 1.4132785117664874 0.0004855720659579914 
373 1.4030919210017005 0.00048207217270868156 
374 1.3929788661501616 0.0004785975448157899 
375 1.3829388138023466 0.0004751479990112893 
376 1.3729712344789364 0.0004717233533774865 
377 1.363075602600349 0.0004683234273365538 
378 1.3532513964565525 0.0004649480416401578 
379 1.3434980981771254 0.00046159701835917237 
380 1.3338151937015952 0.00045827018087348794 
381 1.3242021727500328 0.00045496735386190817 
382 1.3146585287939263 0.00045168836329214295 
383 1.3051837590273139 0.00044843303641089023 
384 1.2957773643381465 0.0004452012017339968 
385 1.286438849279921 0.0004419926890367121 
386 1.277167722043576 0.00043880732934403234 
387 1.2679634944295968 0.0004356449549211161 
388 1.2588256818203898 0.000432505399263793 
389 1.2497538031529085 0.0004293884970891585 
390 1.2407473808915008 0.0004262940843262449 
391 1.2318059410009417 0.0004232219981067557 
392 1.2229290129198422 0.0004201720767559299 
393 1.2141161295340843 0.0004171441597834143 
394 1.2053668271506863 0.0004141380878742847 
395 1.1966806454717185 0.00041115370288008355 
396 1.188057127568599 0.00040819084780998867 
397 1.1794958198564511 0.00040524936682200305 
398 1.1709962720688223 0.0004023291052142687 
399 1.1625580372325082 0.0003994299094164168 
400 1.1541806716426553 0.00039655162698101363 
401 1.1458637348380134 0.0003936941065750575 
402 1.1376067895764945 0.00039085719797158177 
403 1.129409401810792 0.0003880407520412777 
404 1.1212711406643787 0.0003852446207442482 
405 1.1131915784075048 0.0003824686571217611 
406 1.1051702904336005 0.00037971271528814164 
407 1.0972068552357217 0.0003769766504226797 
408 1.0893008543832166 0.000374260318761613 
409 1.0814518724987008 0.00037156357759021615 
410 1.0736594972350357 0.00036888628523489096 
411 1.0659233192526576 0.00036622830105537715 
412 1.058242932197005 0.0003635894854369972 
413 1.0506179326761422 0.0003609696997829677 
414 1.0430479202386025 0.00035836880650678716 
415 1.035532497351355 0.000355786669024666 
416 1.028071269378025 0.00035322315174804295 
417 1.020663844557197 0.0003506781200761312 
418 1.0133098339809725 0.0003481514403885508 
419 1.006008851573678 0.0003456429800380133 
420 0.9987605140707123 0.0003431526073430541 
421 0.9915644409976154 0.00034068019158084114 
422 0.9844202546492746 0.00033822560298003043 
423 0.9773275800692836 0.0003357887127136743 
424 0.9702860450295265 0.0003333693928922071 
425 0.9632952800098453 0.00033096751655645884 
426 0.9563549181779193 0.0003285829576707428 
427 0.9494645953693137 0.00032621559111600037 
428 0.9426239500676439 0.00032386529268298603 
429 0.9358326233849441 0.00032153193906552224 
430 0.9290902590421315 0.00031921540785378755 
431 0.9223965033497112 0.0003169155775276872 
432 0.9157510051885385 0.00031463232745024326 
433 0.9091534159908089 0.0003123655378610635 
434 0.9026033897211417 0.000310115089869842 
435 0.8961005828578734 0.00030788086544993184 
436 0.8896446543744141 0.0003056627474319397 
437 0.8832352657208489 0.00030346061949740446 
438 0.8768720808055873 0.00030127436617249237 
439 0.8705547659772354 0.00029910387282176864 
440 0.8642829900065603 0.00029694902564200086 
441 0.858056424068604 0.0002948097116560138 
442 0.8518747417249593 0.0002926858187065994 
443 0.845737618906155 0.0002905772354504655 
444 0.8396447338941903 0.000288483851352234 
445 0.8335957673052193 0.00028640555667849263 
446 0.8275904020723261 0.000284342242491876 
447 0.8216283234284841 0.00028229380064521135 
448 0.8157092188896283 0.0002802601237757024 
449 0.8098327782378137 0.00027824110529914287 
450 0.8039986935046187 0.00027623663940421416 
451 0.7982066589545092 0.0002742466210467699 
452 0.7924563710685119 0.00027227094594422634 
453 0.7867475285278575 0.0002703095105699422 
454 0.7810798321978422 0.0002683622121476743 
455 0.7754529851118123 0.0002664289486460746 
456 0.7698666924551906 0.00026450961877320245 
457 0.7643206615497207 0.0002626041219711108 
458 0.7588146018377899 0.00026071235841046024 
459 0.7533482248668489 0.0002588342289851658 
460 0.7479212442739982 0.0002569696353071011 
461 0.7425333757706529 0.00025511847970082976 
462 0.7371843371273636 0.00025328066519838985 
463 0.7318738481586983 0.0002514560955340999 
464 0.726601630708286 0.00024964467513942016 
465 0.7213674086339578 0.0002478463091378472 
466 0.7161709077930043 0.000246060903339849 
467 0.7110118560275214 0.0002442883642378296 
468 0.7058899831499126 0.0002425285990011488 
469 0.7008050209284603 0.00024078151547116382 
470 0.6957567030730331 0.00023904702215631928 
471 0.690744765220851 0.00023732502822725626 
472 0.685768944922449 0.0002356154435119896 
473 0.6808289816276815 0.00023391817849109948 
474 0.6759246166718033 0.000232233144292949 
475 0.6710555932617411 0.00023056025268896745 
476 0.6662216564624048 0.0002288994160889471 
477 0.6614225531831252 0.00022725054753638352 
478 0.656658032164189 0.00022561356070384948 
479 0.6519278439634633 0.0002239883698883989 
480 0.6472317409431623 0.00022237489000702086 
481 0.6425694772566495 0.0002207730365921046 
482 0.6379408088353838 0.00021918272578695465 
483 0.6333454933759665 0.00021760387434134046 
484 0.6287832903272411 0.00021603639960706428 
485 0.6242539608775567 0.00021448021953358488 
486 0.6197572679420478 0.0002129352526636474 
487 0.6152929761500903 0.0002114014181289734 
488 0.610860851832785 0.0002098786356459605 
489 0.6064606630105546 0.00020836682551142084 
490 0.6020921793808895 0.00020686590859837108 
491 0.5977551723060553 0.00020537580635180864 
492 0.5934494148010434 0.000203896440784572 
493 0.5891746815215017 0.0002024277344731939 
494 0.5849307487517963 0.00020096961055379964 
495 0.5807173943931748 0.00019952199271804004 
496 0.5765343979519852 0.00019808480520904398 
497 0.5723815405279995 0.00019665797281740642 
498 0.5682586048028307 0.00019524142087720898 
499 0.5641653750284246 0.00019383507526206557 
500 0.5601016370156358 0.00019243886238119788 
501 0.5560671781228989 0.0001910527091755426 
502 0.5520617872449812 0.0001896765431138873 
503 0.5480852548018026 0.00018831029218902907 
504 0.5441373727273615 0.00018695388491396988 
505 0.5402179344587275 0.00018560725031813453 
506 0.5363267349251238 0.00018427031794361975 
507 0.5324635705370843 0.0001829430178414686 
508 0.5286282391756846 0.0001816252805679707 
509 0.5248205401818898 0.00018031703718100227 
510 0.5210402743459085 0.00017901821923636834 
511 0.5172872438967175 0.00017772875878420375 
512 0.5135612524915768 0.00017644858836537067 
513 0.5098621052056825 0.00017517764100790362 
514 0.5061896085218557 0.0001739158502234667 
515 0.5025435703203609 0.00017266315000385557 
516 0.4989237998687217 0.00017141947481749814 
517 0.4953301078116826 0.00017018475960600582 
518 0.4917623061612122 0.0001689589397807388 
519 0.48822020828656854 0.00016774195121939265 
520 0.4847036289044867 0.00016653373026262705 
521 0.4812123840693638 0.00016533421371069356 
522 0.4777462911635903 0.00016414333882011373 
523 0.474305168887901 0.0001629610433003637 
524 0.47088883725182457 0.00016178726531059306 
525 0.4674971175641979 0.0001606219434563658 
526 0.4641298324237303 0.0001594650167864182 
527 0.46078680570967445 0.00015831642478945373 
528 0.45746786257252875 0.00015717610739094848 
529 0.45417282942483245 0.00015604400494998862 
530 0.4509015339320131 0.00015492005825612577 
531 0.44765380500331187 0.00015380420852625912 
532 0.44442947278277406 0.00015269639740153994 
533 0.4412283686402998 0.0001515965669442969 
534 0.43805032516275677 0.00015050465963498244 
535 0.43489517614517786 0.0001494206183691486 
536 0.4317627565820048 0.00014834438645443842 
537 0.42865290265839384 0.0001472759076075989 
538 0.4255654517416035 0.00014621512595152183 
539 0.4225002423724261 0.00014516198601230004 
540 0.41945711425670246 0.0001441164327163118 
541 0.4164359082568541 0.00014307841138731176 
542 0.41343646638356635 0.0001420478677435732 
543 0.41045863178742525 0.00014102474789501478 
544 0.407502248750673 0.0001400089983403678 
545 0.404567162679055 0.00013900056596437513 
546 0.4016532200936287 0.00013799939803497678 
547 0.3987602686227519 0.0001370054422005574 
548 0.39588815699402524 0.0001360186464871777 
549 0.3930367350263462 0.00013503895929584461 
550 0.39020585362204074 0.0001340663293998077 
551 0.38739536475899117 0.0001331007059418545 
552 0.38460512148286297 0.0001321420384316399 
553 0.381834977899398 0.00013119027674303823 
554 0.3790847891667152 0.0001302453711114978 
555 0.37635441148771986 0.00012930727213143322 
556 0.37364370210254844 0.00012837593075362922 
557 0.37095251928105943 0.00012745129828266088 
558 0.36828072231536874 0.000126533326374329 
559 0.3656281715124911 0.0001256219670331317 
560 0.36299472818697875 0.00012471717260973528 
561 0.3603802546536429 0.0001238188957984735 
562 0.35778461422031554 0.00012292708963486073 
563 0.35520767118067775 0.00012204170749312776 
564 0.3526492908071172 0.00012116270308376798 
565 0.3501093393436793 0.00012029003045111541 
566 0.3475876839990108 0.00011942364397092034 
567 0.34508419293941084 0.00011856349834796178 
568 0.34259873528190044 0.00011770954861366636 
569 0.34013118108734847 0.00011686175012374643 
570 0.3376814013536436 0.00011602005855585423 
571 0.3352492680089479 0.00011518442990726388 
572 0.33283465390495026 0.00011435482049255344 
573 0.33043743281018223 0.00011353118694130836 
574 0.32805747940343166 0.00011271348619585857 
575 0.32569466926712454 0.00011190167550900458 
576 0.3233488788808175 0.0001110957124417817 
577 0.3210199856147186 0.00011029555486123389 
578 0.31870786772323223 0.0001095011609381959 
579 0.31641240433859574 0.00010871248914510701 
580 0.3141334754645138 0.00010792949825382392 
581 0.3118709619698827 0.0001071521473334645 
582 0.3096247455825209 0.00010638039574825384 
583 0.3073947088829936 0.00010561420315540237 
584 0.30518073529841394 0.00010485352950297626 
585 0.3029827090963593 0.00010409833502780702 
586 0.3008005153787921 0.0001033485802534029 
587 0.29863404007603 0.00010260422598787724 
588 0.2964831699407571 0.00010186523332189069 
589 0.29434779254211146 0.00010113156362661998 
590 0.2922277962597414 0.00010040317855171566 
591 0.29012307027801276 9.968004002331193e-5 
592 0.288033504580146 9.89621102420122e-5 
593 0.2859589899424723 9.824935168091569e-5 
594 0.2838994179287003 9.754172708364751e-5 
595 0.2818546808842424 9.68391994624094e-5 
596 0.279824671930556 9.614173209603539e-5 
597 0.2778092849595357 9.544928852806524e-5 
598 0.27580841462797134 9.476183256484015e-5 
599 0.2738219563520191 9.407932827360328e-5 
600 0.27184980630170236 9.340173998061034e-5 
601 0.2698918613954991 9.27290322692699e-5 
602 0.2679480192948967 9.20611699782726e-5 
603 0.2660181783990816 9.139811819976654e-5 
604 0.26410223783958003 9.073984227751606e-5 
605 0.2622000974749599 9.008630780508131e-5 
606 0.2603116578856153 8.94374806240264e-5 
607 0.2584368203685556 8.879332682212903e-5 
608 0.2565754869321951 8.815381273159033e-5 
609 0.25472756029126076 8.751890492728518e-5 
610 0.2528929438616687 8.688857022500204e-5 
611 0.2510715417554775 8.626277567970888e-5 
612 0.24926325877585362 8.564148858382348e-5 
613 0.24746800041209616 8.5024676465504e-5 
614 0.2456856728346742 8.441230708694399e-5 
615 0.24391618289031877 8.380434844268596e-5 
616 0.2421594380971342 8.32007687579419e-5 
617 0.24041534663976533 8.260153648693272e-5 
618 0.2386838173645736 8.200662031123097e-5 
619 0.23696475977488124 8.14159891381267e-5 
620 0.23525808402620949 8.082961209899158e-5 
621 0.23356370092158854 8.024745854766732e-5 
622 0.2318815219068822 7.966949805885951e-5 
623 0.23021145906614623 7.909570042654271e-5 
624 0.22855342511702503 7.852603566237887e-5 
625 0.22690733340618094 7.796047399414701e-5 
626 0.2252730979047628 7.739898586418625e-5 
627 0.22365063320387985 7.684154192784073e-5 
628 0.22203985451016273 7.628811305193451e-5 
629 0.22044067764129066 7.57386703132348e-5 
630 0.21885301902160495 7.519318499694479e-5 
631 0.21727679567772565 7.465162859519774e-5 
632 0.21571192523419155 7.411397280555887e-5 
633 0.21415832590917844 7.358018952955432e-5 
634 0.21261591651019618 7.30502508711927e-5 
635 0.21108461642983736 7.252412913550447e-5 
636 0.20956434564156604 7.200179682709499e-5 
637 0.20805502469552356 7.148322664870357e-5 
638 0.20655657471436298 7.096839149977216e-5 
639 0.20506891738913394 7.045726447503158e-5 
640 0.20359197497517592 6.994981886309046e-5 
641 0.20212567028803838 6.944602814503353e-5 
642 0.20066992669944933 6.89458659930365e-5 
643 0.19922466813331913 6.844930626899304e-5 
644 0.1977898190617321 6.795632302313757e-5 
645 0.19636530450100134 6.746689049268985e-5 
646 0.19495105000775892 6.698098310051153e-5 
647 0.19354698167503384 6.649857545375878e-5 
648 0.19215302612841276 6.601964234256304e-5 
649 0.19076911052216694 6.554415873870046e-5 
650 0.18939516253547278 6.507209979429323e-5 
651 0.18803111036859346 6.460344084049779e-5 
652 0.1866768827391574 6.41381573862261e-5 
