x ue un uerror 
-0.2500000000000000 0.2601300475114444 0.2601299532789999 -0.0000000942324445 
-0.2250000000000000 0.2389185850895918 0.2389184985410269 -0.0000000865485649 
-0.2000000000000000 0.2162341101421702 0.2162340318110855 -0.0000000783310847 
-0.1749999999999999 0.1922164800005839 0.1922164103699166 -0.0000000696306673 
-0.1499999999999999 0.1670137713413282 0.1670137108403746 -0.0000000605009536 
-0.1250000000000000 0.1407813672440387 0.1407813162458071 -0.0000000509982316 
-0.1000000000000000 0.1136809992031344 0.1136809580220460 -0.0000000411810883 
-0.0750000000000000 0.0858797499993745 0.0858797188893245 -0.0000000311100500 
-0.0499999999999999 0.0575490235789536 0.0575490027317457 -0.0000000208472078 
-0.0249999999999999 0.0288634882911762 0.0288634778353405 -0.0000000104558357 
0.0000000000000000 -0.0000000000000000 -0.0000000000000000 -0.0000000000000000 
0.0250000000000001 -0.0288634882911765 -0.0288634778353405 0.0000000104558359 
0.0500000000000000 -0.0575490235789537 -0.0575490027317458 0.0000000208472079 
0.0750000000000000 -0.0858797499993745 -0.0858797188893245 0.0000000311100500 
0.1000000000000001 -0.1136809992031345 -0.1136809580220461 0.0000000411810884 
0.1250000000000000 -0.1407813672440387 -0.1407813162458071 0.0000000509982316 
0.1500000000000001 -0.1670137713413285 -0.1670137108403746 0.0000000605009539 
0.1750000000000000 -0.1922164800005840 -0.1922164103699166 0.0000000696306674 
0.2000000000000002 -0.2162341101421704 -0.2162340318110855 0.0000000783310849 
0.2250000000000001 -0.2389185850895919 -0.2389184985410268 0.0000000865485651 
0.2500000000000000 -0.2601300475114444 -0.2601299532789999 0.0000000942324445 
0.2750000000000001 -0.2797377216883705 -0.2797376203530206 0.0000001013353499 
0.3000000000000000 -0.2976207197888556 -0.2976206119753667 0.0000001078134889 
0.3250000000000002 -0.3136687871829103 -0.3136686735559882 0.0000001136269221 
0.3500000000000001 -0.3277829821985260 -0.3277828634587187 0.0000001187398073 
0.3750000000000000 -0.3398762861299855 -0.3398761630093633 0.0000001231206223 
0.4000000000000001 -0.3498741397371198 -0.3498740129947623 0.0000001267423576 
0.4250000000000000 -0.3577149029278172 -0.3577147733451330 0.0000001295826841 
0.4500000000000002 -0.3633502347896885 -0.3633501031655982 0.0000001316240903 
0.4750000000000001 -0.3667453916278674 -0.3667452587738771 0.0000001328539903 
0.5000000000000000 -0.3678794411714423 -0.3678793079066412 0.0000001332648011 
0.5250000000000001 -0.3667453916278674 -0.3667452587738770 0.0000001328539904 
0.5500000000000000 -0.3633502347896884 -0.3633501031655981 0.0000001316240903 
0.5750000000000002 -0.3577149029278171 -0.3577147733451329 0.0000001295826842 
0.6000000000000001 -0.3498741397371198 -0.3498740129947622 0.0000001267423576 
0.6250000000000000 -0.3398762861299855 -0.3398761630093633 0.0000001231206223 
0.6500000000000001 -0.3277829821985259 -0.3277828634587185 0.0000001187398074 
0.6750000000000000 -0.3136687871829102 -0.3136686735559880 0.0000001136269221 
0.7000000000000002 -0.2976207197888555 -0.2976206119753664 0.0000001078134891 
0.7250000000000001 -0.2797377216883703 -0.2797376203530204 0.0000001013353499 
0.7500000000000000 -0.2601300475114445 -0.2601299532789997 0.0000000942324448 
0.7750000000000001 -0.2389185850895918 -0.2389184985410267 0.0000000865485651 
0.8000000000000000 -0.2162341101421703 -0.2162340318110853 0.0000000783310850 
0.8250000000000002 -0.1922164800005839 -0.1922164103699165 0.0000000696306674 
0.8500000000000001 -0.1670137713413282 -0.1670137108403745 0.0000000605009537 
0.8750000000000000 -0.1407813672440387 -0.1407813162458071 0.0000000509982317 
0.9000000000000001 -0.1136809992031343 -0.1136809580220460 0.0000000411810883 
0.9250000000000000 -0.0858797499993745 -0.0858797188893244 0.0000000311100501 
0.9500000000000002 -0.0575490235789535 -0.0575490027317457 0.0000000208472078 
0.9750000000000001 -0.0288634882911762 -0.0288634778353405 0.0000000104558357 
1.0000000000000000 -0.0000000000000000 0.0000000000000000 0.0000000000000000 
